   0.0000000000000000        0.0000000000000000     
  0.14928861371929802        6.8965517241379309E-002
  0.29037680921726683       0.13793103448275862     
  0.42326458649390658       0.20689655172413793     
  0.54795194554921711       0.27586206896551724     
  0.66443888638319826       0.34482758620689657     
  0.77272540899585085       0.41379310344827586     
  0.87281151338717400       0.48275862068965514     
  0.96469719955716793       0.55172413793103448     
   1.0483824675058324       0.62068965517241381     
   1.1238673172331684       0.68965517241379315     
   1.1911517487391756       0.75862068965517238     
   1.2502357620238540       0.82758620689655171     
   1.3011193570872024       0.89655172413793105     
   1.3438025339292219       0.96551724137931028     
   1.3782852925499116        1.0344827586206897     
   1.4045676329492724        1.1034482758620690     
   1.4226495551273040        1.1724137931034482     
   1.4325310590840064        1.2413793103448276     
   1.4342121448193799        1.3103448275862069     
   1.4276928123334240        1.3793103448275863     
   1.4129730616261391        1.4482758620689655     
   1.3900528926975242        1.5172413793103448     
   1.3589323055475806        1.5862068965517242     
   1.3196113001763077        1.6551724137931034     
   1.2720898765837052        1.7241379310344827     
   1.2163680347697730        1.7931034482758621     
   1.1524457747345109        1.8620689655172413     
   1.0803230964779198        1.9310344827586206     
   1.0000000000000000        2.0000000000000000     
